url;price;currencyId;categoryId;picture;name;category1;category2;category3;category4;category5;category6;category7;Бренд;Холодопроизводительность (кВт);Теплопроизводительность (кВт);Тип Кондиционера;Артикул;Тип Блока;Тип Хладоагента;Инверторное управление;Класс Энергоэфективности: Охлаждение;Класс Энергоэфективности: Обогрев;Потребляемая мощность: Охлаждение (кВт);Потребляемая мощность: Обогрев (кВт);Рабочий Ток: Охлаждение (А);Рабочий Ток: Обогрев (А);Размер НЕТТО: Высота (мм);Размер НЕТТО: Ширина (мм);Размер НЕТТО: Глубина (мм);Вес НЕТТО (кг);Рабочий уровень шума (дБ);Источник питания;Размер соед. Труб: фаза - Жидкость;Размер соед. Труб: фаза - Газ;Допустимая уличная Температура: Охлаждение (°С);Допустимая уличная Температура: Обогрев (°С);Максимальная длина трассы (м);Максимальный перепад высот (м);Тип вн. Блока;Маркетинговые баллы;Наличие Пульта Управления
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_33_al50008_radiator_alyuminievyy_580_80_80_8_sektsiy/";"0";"RUR";"594";"http://pt.loc/image/providers/optim/picture/784/784897d9f0a91d50fb0dd977e74139b4.jpeg";"GSR-33 AL50008 Радиатор алюминиевый  (580*80*80) 8 секций";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"RODA";"";"";"";"000009159";"";"";"";"";"";"";"";"";"";"580";"640";"80";"7.76";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_33_al50010_radiator_alyuminievyy_580_80_80_10_sektsiy/";"0";"RUR";"594";"http://pt.loc/image/providers/optim/picture/180/180b64eade7ddd51786dd2535d7b0ea2.jpeg";"GSR-33 AL50010 Радиатор алюминиевый  (580*80*80) 10 секций";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"RODA";"";"";"";"000009160";"";"";"";"";"";"";"";"";"";"580";"800";"80";"9.7";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_33_al50012_radiator_alyuminievyy_580_80_80_12_sektsiy/";"0";"RUR";"594";"http://pt.loc/image/providers/optim/picture/97a/97a0ec6ab1b5143d870b2b39345daf7e.jpeg";"GSR-33 AL50012 Радиатор алюминиевый  (580*80*80) 12 секций";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"RODA";"";"";"";"000009161";"";"";"";"";"";"";"";"";"";"580";"960";"80";"11.64";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_37_al50004_radiator_alyuminievyy_580_78_78_4_sektsii/";"0";"RUR";"594";"http://pt.loc/image/providers/optim/picture/ebb/ebb14f8d48e17ac2007f243f764c88ec.jpeg,http://pt.loc/image/providers/optim/picture/364/364832d0d6e50dcd2c6f51db3498e18a.jpeg";"GSR-37 AL50004 Радиатор алюминиевый  (580*78*78) 4 секции";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"RODA";"";"";"";"000008745";"";"";"";"";"";"";"";"";"";"580";"312";"78";"3.52";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_37_al50006_radiator_alyuminievyy_580_78_78_6_sektsii/";"0";"RUR";"594";"http://pt.loc/image/providers/optim/picture/114/1146a6f27e54c69c16b2dd3f9aa36bf5.jpeg";"GSR-37 AL50006 Радиатор алюминиевый  (580*78*78) 6 секции";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"RODA";"";"";"";"000008746";"";"";"";"";"";"";"";"";"";"580";"468";"78";"5.28";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_37_al50008_radiator_alyuminievyy_580_78_78_8_sektsii/";"0";"RUR";"594";"http://pt.loc/image/providers/optim/picture/b34/b3447b9687c0c830bdac673a1557bb23.jpeg";"GSR-37 AL50008 Радиатор алюминиевый  (580*78*78) 8 секции";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"RODA";"";"";"";"000008747";"";"";"";"";"";"";"";"";"";"580";"624";"78";"7.04";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_37_al50010_radiator_alyuminievyy_580_78_78_10_sektsii/";"0";"RUR";"594";"http://pt.loc/image/providers/optim/picture/6a4/6a490281071bf6b3d3af4d61e73c95fb.jpeg";"GSR-37 AL50010 Радиатор алюминиевый  (580*78*78) 10 секции";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"RODA";"";"";"";"000008748";"";"";"";"";"";"";"";"";"";"580";"780";"78";"8.8";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_37_al50012_radiator_alyuminievyy_580_78_78_12_sektsii/";"0";"RUR";"594";"http://pt.loc/image/providers/optim/picture/b19/b19e480eae1368555008fd1c5728f6bf.jpeg";"GSR-37 AL50012 Радиатор алюминиевый  (580*78*78) 12 секции";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"RODA";"";"";"";"000008749";"";"";"";"";"";"";"";"";"";"580";"936";"78";"10.56";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_42_al20004_radiator_alyuminievyy_270_80_80_4_sektsii/";"0";"RUR";"594";"http://pt.loc/image/providers/optim/picture/430/4309fd379614e265fad85bda09b1837b.jpeg,http://pt.loc/image/providers/optim/picture/452/4527d4f3b4fd758af59f180f8852047f.jpeg";"GSR-42 AL20004 Радиатор алюминиевый  (270*80*80) 4 секции";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"RODA";"";"";"";"000008755";"";"";"";"";"";"";"";"";"";"270";"320";"80";"2.8";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_42_al20006_radiator_alyuminievyy_270_80_80_6_sektsii/";"0";"RUR";"594";"http://pt.loc/image/providers/optim/picture/bc0/bc05143551e791032eef1a5885fbfd58.jpeg";"GSR-42 AL20006 Радиатор алюминиевый  (270*80*80) 6 секции";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"RODA";"";"";"";"000008756";"";"";"";"";"";"";"";"";"";"270";"468";"78";"3.9";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_42_al20008_radiator_alyuminievyy_270_80_80_8_sektsii/";"0";"RUR";"594";"http://pt.loc/image/providers/optim/picture/ec4/ec49f1f581a26201b6f13e705e350f67.jpeg";"GSR-42 AL20008 Радиатор алюминиевый  (270*80*80) 8 секции";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"RODA";"";"";"";"000008757";"";"";"";"";"";"";"";"";"";"270";"640";"80";"5.6";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_42_al20010_radiator_alyuminievyy_270_80_80_10_sektsii/";"0";"RUR";"594";"http://pt.loc/image/providers/optim/picture/51e/51e0c08a79553bf81bcec73df92017f3.jpeg,http://pt.loc/image/providers/optim/picture/c00/c0073dd3e95147e86fac3f9e686c9bd3.jpeg";"GSR-42 AL20010 Радиатор алюминиевый  (270*80*80) 10 секции";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"RODA";"";"";"";"000008758";"";"";"";"";"";"";"";"";"";"270";"800";"80";"7";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_42_al20012_radiator_alyuminievyy_270_80_80_12_sektsii/";"0";"RUR";"594";"http://pt.loc/image/providers/optim/picture/b59/b59044fe97d32648de65e2a70b57fdde.jpeg";"GSR-42 AL20012 Радиатор алюминиевый  (270*80*80) 12 секции";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"RODA";"";"";"";"000008759";"";"";"";"";"";"";"";"";"";"270";"960";"80";"8.4";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_47_al35004_radiator_alyuminievyy_425_80_80_4_sektsii/";"0";"RUR";"594";"http://pt.loc/image/providers/optim/picture/12b/12bff22ea2927cf1fcf3345909070698.jpeg";"GSR-47 AL35004 Радиатор алюминиевый  (425*80*80) 4 секции";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"RODA";"";"";"";"000008730";"";"";"";"";"";"";"";"";"";"425";"320";"80";"3.32";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_47_al35004_radiator_alyuminievyy_425_80_80_4_sektsii_ne_vybirat_/";"0";"RUR";"594";"";"GSR-47 AL35004 Радиатор алюминиевый  (425*80*80) 4 секции НЕ ВЫБИРАТЬ!!";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"";"";"";"";"000009148";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_47_al35006_radiator_alyuminievyy_425_80_80_6_sektsiy/";"0";"RUR";"594";"http://pt.loc/image/providers/optim/picture/247/24746a779b737cc3e91d7b2aeb1572e2.jpeg";"GSR-47 AL35006 Радиатор алюминиевый  (425*80*80) 6 секций";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"RODA";"";"";"";"000008731";"";"";"";"";"";"";"";"";"";"425";"480";"80";"4.98";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_47_al35008_radiator_alyuminievyy_425_80_80_8_sektsiy/";"0";"RUR";"594";"http://pt.loc/image/providers/optim/picture/923/9232699ccd1aefcd116ceb0f21664028.jpeg";"GSR-47 AL35008 Радиатор алюминиевый  (425*80*80) 8 секций";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"RODA";"";"";"";"000008732";"";"";"";"";"";"";"";"";"";"425";"640";"80";"6.64";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_47_al35010_radiator_alyuminievyy_425_80_80_10_sektsiy/";"0";"RUR";"594";"http://pt.loc/image/providers/optim/picture/22f/22f0449b41ef010413fc0a6bdc253753.jpeg";"GSR-47 AL35010 Радиатор алюминиевый  (425*80*80) 10 секций";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"RODA";"";"";"";"000008733";"";"";"";"";"";"";"";"";"";"425";"800";"80";"8.3";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_47_al35012_radiator_alyuminievyy_425_80_80_12_sektsiy/";"0";"RUR";"594";"http://pt.loc/image/providers/optim/picture/010/01025637d21dc0ec5195ce5a4c6748cc.jpeg";"GSR-47 AL35012 Радиатор алюминиевый  (425*80*80) 12 секций";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"RODA";"";"";"";"000008734";"";"";"";"";"";"";"";"";"";"425";"960";"80";"9.96";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_57_al50004_radiator_alyuminievyy_580_78_70_4_sektsii/";"0";"RUR";"594";"http://pt.loc/image/providers/optim/picture/478/478aeefec074433759931cd3cdea75e0.jpeg";"GSR-57 AL50004 Радиатор алюминиевый  (580*78*70) 4 секции";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"RODA";"";"";"";"000008740";"";"";"";"";"";"";"";"";"";"580";"312";"70";"2.88";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_57_al50006_radiator_alyuminievyy_580_78_70_6_sektsiy/";"0";"RUR";"594";"http://pt.loc/image/providers/optim/picture/023/023f181162c97093a1a6d22bedc12f61.jpeg";"GSR-57 AL50006 Радиатор алюминиевый  (580*78*70) 6 секций";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"RODA";"";"";"";"000008741";"";"";"";"";"";"";"";"";"";"580";"468";"70";"4.32";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_57_al50008_radiator_alyuminievyy_580_78_70_8_sektsiy/";"0";"RUR";"594";"http://pt.loc/image/providers/optim/picture/3fa/3fade13db7b59075a6a1543f84062f86.jpeg";"GSR-57 AL50008 Радиатор алюминиевый  (580*78*70) 8 секций";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"RODA";"";"";"";"000008742";"";"";"";"";"";"";"";"";"";"580";"624";"70";"5.76";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_57_al50010_radiator_alyuminievyy_580_78_70_10_sektsiy/";"0";"RUR";"594";"http://pt.loc/image/providers/optim/picture/fa4/fa46cee36de998a90e299ab3ab8c3acd.jpeg";"GSR-57 AL50010 Радиатор алюминиевый  (580*78*70) 10 секций";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"RODA";"";"";"";"000008743";"";"";"";"";"";"";"";"";"";"580";"780";"70";"7.2";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_57_al50012_radiator_alyuminievyy_580_78_70_12_sektsiy/";"0";"RUR";"594";"http://pt.loc/image/providers/optim/picture/0b5/0b5198fc3b280afe1838cd9a4254898d.jpeg";"GSR-57 AL50012 Радиатор алюминиевый  (580*78*70) 12 секций";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"RODA";"";"";"";"000008744";"";"";"";"";"";"";"";"";"";"580";"936";"70";"8.64";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_al50008_radiator_alyuminievyy_8_sektsiy/";"0";"RUR";"594";"http://pt.loc/image/providers/optim/picture/020/020018c6ed026305cb409e1a55f58a2a.jpeg,http://pt.loc/image/providers/optim/picture/653/653f461957cf59b0ca3bad933c75cc37.jpeg";"GSR-AL50008 Радиатор алюминиевый (8 секций)";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"RODA";"";"";"";"000007603";"";"";"";"";"";"";"";"";"";"580";"560";"78";"7.04";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_al50010_radiator_alyuminievyy_10_sektsii/";"0";"RUR";"594";"http://pt.loc/image/providers/optim/picture/557/55725a7868f158b2cb557cc750b556f5.jpeg,http://pt.loc/image/providers/optim/picture/b86/b8662d40d016b6c19c4fdb9391519b1d.jpeg";"GSR-AL50010 Радиатор алюминиевый (10 секции)";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"RODA";"";"";"";"000007604";"";"";"";"";"";"";"";"";"";"580";"700";"78";"7.5";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/gsr_al50012_radiator_alyuminievyy_12_sektsii/";"0";"RUR";"594";"http://pt.loc/image/providers/optim/picture/bd1/bd1dac713f8b9718c3d45e6ee7aac5bb.jpeg,http://pt.loc/image/providers/optim/picture/df4/df4c52096540570a9f0fbfd6cf57ee4b.jpeg";"GSR-AL50012 Радиатор алюминиевый (12 секции)";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"RODA";"";"";"";"000007605";"";"";"";"";"";"";"";"";"";"96";"";"960";"11.76";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/roda_al_350_80_radiator_sektsionnyy_alyuminievyy_10_sektsii/";"0";"RUR";"594";"";"RODA AL 350/80 Радиатор секционный алюминиевый, 10 секции";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"";"";"";"";"000017493";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/roda_al_350_80_radiator_sektsionnyy_alyuminievyy_12_sektsii/";"0";"RUR";"594";"";"RODA AL 350/80 Радиатор секционный алюминиевый, 12 секции";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"";"";"";"";"000017494";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/roda_al_350_80_radiator_sektsionnyy_alyuminievyy_8_sektsii/";"0";"RUR";"594";"";"RODA AL 350/80 Радиатор секционный алюминиевый, 8 секции";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"";"";"";"";"000017492";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/roda_al_500_100_d_radiator_sektsionnyy_alyuminievyy_10_sektsiy/";"0";"RUR";"594";"";"RODA AL 500/100 D Радиатор секционный алюминиевый, 10 секций";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"";"";"";"";"000017504";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/alyuminievye_radiatory_roda_gsr/roda_al_500_100_radiator_sektsionnyy_alyuminievyy_10_sektsii/";"0";"RUR";"594";"";"RODA AL 500/100 Радиатор секционный алюминиевый, 10 секции";"Отопление и Водоснабжение";"Приборы отопления";"Радиаторы";"Алюминиевые радиаторы RODA GSR";"";"";"";"";"";"";"";"000017487";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50";""
